call_id,date,daily_caller,call_started,call_answered,call_ended,wait_length,service_length,meets_standard
296,2021-01-05,15,9:03:10 AM,9:03:10 AM,9:08:13 AM,0,302,TRUE
297,2021-01-05,16,9:04:31 AM,9:04:31 AM,9:06:52 AM,0,140,TRUE
298,2021-01-05,17,9:07:26 AM,9:07:26 AM,9:15:20 AM,0,474,TRUE
299,2021-01-05,18,9:10:15 AM,9:10:15 AM,9:12:17 AM,0,122,TRUE
300,2021-01-05,19,9:17:55 AM,9:17:55 AM,9:31:25 AM,0,810,TRUE
301,2021-01-05,20,9:19:12 AM,9:19:12 AM,9:20:23 AM,0,70,TRUE
302,2021-01-05,21,9:23:04 AM,9:23:04 AM,9:25:52 AM,0,168,TRUE
303,2021-01-05,22,9:24:38 AM,9:24:38 AM,9:25:26 AM,0,47,TRUE
304,2021-01-05,23,9:39:30 AM,9:39:30 AM,9:39:37 AM,0,8,TRUE
305,2021-01-05,24,9:39:33 AM,9:39:33 AM,9:43:46 AM,0,253,TRUE
306,2021-01-05,25,9:40:06 AM,9:40:06 AM,9:58:30 AM,0,1104,TRUE
307,2021-01-05,26,9:53:25 AM,9:53:25 AM,10:05:47 AM,0,743,TRUE
308,2021-01-05,27,10:00:04 AM,10:00:04 AM,10:00:04 AM,0,0,TRUE
309,2021-01-05,28,10:00:15 AM,10:00:15 AM,10:00:38 AM,0,23,TRUE
310,2021-01-05,29,10:02:42 AM,10:02:42 AM,10:07:40 AM,0,298,TRUE
311,2021-01-05,30,10:08:14 AM,10:08:14 AM,10:09:05 AM,0,50,TRUE
312,2021-01-05,31,10:12:14 AM,10:12:14 AM,10:15:42 AM,0,208,TRUE
313,2021-01-05,32,10:16:34 AM,10:16:34 AM,10:18:42 AM,0,128,TRUE
314,2021-01-05,33,10:17:42 AM,10:17:42 AM,10:40:18 AM,0,1356,TRUE
315,2021-01-05,34,10:22:28 AM,10:22:28 AM,10:27:28 AM,0,300,TRUE
316,2021-01-05,35,10:26:45 AM,10:26:45 AM,10:30:02 AM,0,197,TRUE
317,2021-01-05,36,10:39:38 AM,10:39:38 AM,10:40:28 AM,0,49,TRUE
318,2021-01-05,37,10:41:03 AM,10:41:03 AM,10:42:02 AM,0,59,TRUE
319,2021-01-05,38,10:47:01 AM,10:47:01 AM,10:49:57 AM,0,175,TRUE
320,2021-01-05,39,10:50:33 AM,10:50:33 AM,10:51:35 AM,0,63,TRUE
321,2021-01-05,40,10:53:04 AM,10:53:04 AM,10:56:11 AM,0,187,TRUE
322,2021-01-05,41,10:55:54 AM,10:55:54 AM,11:03:41 AM,0,467,TRUE
323,2021-01-05,42,10:56:36 AM,10:56:36 AM,11:00:14 AM,0,218,TRUE
324,2021-01-05,43,11:03:34 AM,11:03:34 AM,11:05:29 AM,0,115,TRUE
325,2021-01-05,44,11:07:10 AM,11:07:10 AM,11:11:49 AM,0,279,TRUE
326,2021-01-05,45,11:13:18 AM,11:13:18 AM,11:15:40 AM,0,142,TRUE
327,2021-01-05,46,11:14:17 AM,11:14:17 AM,11:26:37 AM,0,740,TRUE
328,2021-01-05,47,11:26:40 AM,11:26:40 AM,11:30:48 AM,0,248,TRUE
329,2021-01-05,48,11:27:43 AM,11:27:43 AM,11:29:25 AM,0,102,TRUE
330,2021-01-05,49,11:28:44 AM,11:28:44 AM,11:38:15 AM,0,571,TRUE
331,2021-01-05,50,11:31:59 AM,11:31:59 AM,11:45:27 AM,0,807,TRUE
332,2021-01-05,51,11:33:46 AM,11:33:46 AM,11:40:54 AM,0,428,TRUE
333,2021-01-05,52,11:37:00 AM,11:37:00 AM,11:37:52 AM,0,53,TRUE
334,2021-01-05,53,11:38:00 AM,11:38:00 AM,11:41:31 AM,0,211,TRUE
335,2021-01-05,54,11:45:14 AM,11:45:14 AM,11:48:12 AM,0,178,TRUE
336,2021-01-05,55,11:49:06 AM,11:49:06 AM,11:56:33 AM,0,447,TRUE
337,2021-01-05,56,11:51:24 AM,11:51:24 AM,11:53:21 AM,0,116,TRUE
338,2021-01-05,57,12:00:12 PM,12:00:12 PM,12:06:41 PM,0,389,TRUE
339,2021-01-05,58,12:02:47 PM,12:02:47 PM,12:10:19 PM,0,452,TRUE
340,2021-01-05,59,12:05:30 PM,12:05:30 PM,12:05:46 PM,0,17,TRUE
341,2021-01-05,60,12:17:58 PM,12:17:58 PM,12:18:18 PM,0,20,TRUE
342,2021-01-05,61,12:20:38 PM,12:20:38 PM,12:26:08 PM,0,330,TRUE
343,2021-01-05,62,12:24:10 PM,12:24:10 PM,12:26:34 PM,0,143,TRUE
344,2021-01-05,63,12:30:33 PM,12:30:33 PM,12:31:15 PM,0,42,TRUE
345,2021-01-05,64,12:33:40 PM,12:33:40 PM,12:34:07 PM,0,27,TRUE
346,2021-01-05,65,12:34:01 PM,12:34:01 PM,12:34:59 PM,0,58,TRUE
347,2021-01-05,66,12:45:30 PM,12:45:30 PM,12:54:44 PM,0,554,TRUE
348,2021-01-05,67,12:45:52 PM,12:45:52 PM,12:49:08 PM,0,196,TRUE
349,2021-01-05,68,12:46:04 PM,12:46:04 PM,12:47:03 PM,0,60,TRUE
350,2021-01-05,69,12:47:06 PM,12:47:06 PM,1:01:23 PM,0,857,TRUE
351,2021-01-05,70,12:51:30 PM,12:51:30 PM,12:51:33 PM,0,3,TRUE
352,2021-01-05,71,12:55:10 PM,12:55:10 PM,12:55:53 PM,0,42,TRUE
353,2021-01-05,72,12:58:44 PM,12:58:44 PM,1:00:52 PM,0,128,TRUE
354,2021-01-05,73,1:04:03 PM,1:04:03 PM,1:08:24 PM,0,262,TRUE
355,2021-01-05,74,1:07:55 PM,1:07:55 PM,1:08:54 PM,0,60,TRUE
356,2021-01-05,75,1:09:09 PM,1:09:09 PM,1:09:38 PM,0,30,TRUE
357,2021-01-05,76,1:14:39 PM,1:14:39 PM,1:16:11 PM,0,92,TRUE
358,2021-01-05,77,1:15:29 PM,1:15:29 PM,1:18:44 PM,0,196,TRUE
359,2021-01-05,78,1:16:05 PM,1:16:05 PM,1:17:53 PM,0,108,TRUE
360,2021-01-05,79,1:17:17 PM,1:17:17 PM,1:21:36 PM,0,259,TRUE
361,2021-01-05,80,1:20:05 PM,1:20:05 PM,1:21:17 PM,0,72,TRUE
362,2021-01-05,81,1:21:24 PM,1:21:24 PM,1:21:57 PM,0,33,TRUE
363,2021-01-05,82,1:21:45 PM,1:21:45 PM,1:22:09 PM,0,24,TRUE
364,2021-01-05,83,1:23:20 PM,1:23:20 PM,1:24:26 PM,0,66,TRUE
365,2021-01-05,84,1:37:03 PM,1:37:03 PM,1:42:26 PM,0,323,TRUE
366,2021-01-05,85,1:37:14 PM,1:37:14 PM,1:45:11 PM,0,477,TRUE
367,2021-01-05,86,1:39:45 PM,1:39:45 PM,1:40:16 PM,0,31,TRUE
368,2021-01-05,87,1:46:55 PM,1:46:55 PM,1:48:12 PM,0,77,TRUE
369,2021-01-05,88,2:09:44 PM,2:09:44 PM,2:13:37 PM,0,233,TRUE
370,2021-01-05,89,2:16:56 PM,2:16:56 PM,2:18:48 PM,0,112,TRUE
371,2021-01-05,90,2:18:30 PM,2:18:30 PM,2:18:54 PM,0,25,TRUE
372,2021-01-05,91,2:23:17 PM,2:23:17 PM,2:37:07 PM,0,830,TRUE
373,2021-01-05,92,2:25:25 PM,2:25:25 PM,2:26:00 PM,0,35,TRUE
374,2021-01-05,93,2:28:42 PM,2:28:42 PM,2:30:25 PM,0,103,TRUE
375,2021-01-05,94,2:31:26 PM,2:31:26 PM,2:36:53 PM,0,327,TRUE
376,2021-01-05,95,2:36:38 PM,2:36:38 PM,2:39:33 PM,0,175,TRUE
377,2021-01-05,96,2:39:05 PM,2:39:05 PM,2:40:44 PM,0,100,TRUE
378,2021-01-05,97,2:45:17 PM,2:45:17 PM,2:54:08 PM,0,531,TRUE
379,2021-01-05,98,2:45:20 PM,2:45:20 PM,2:49:37 PM,0,256,TRUE
380,2021-01-05,99,2:49:46 PM,2:49:46 PM,2:52:12 PM,0,145,TRUE
381,2021-01-05,100,2:51:48 PM,2:51:48 PM,3:12:01 PM,0,1213,TRUE
382,2021-01-05,101,2:52:36 PM,2:52:36 PM,3:00:10 PM,0,455,TRUE
383,2021-01-05,102,2:57:50 PM,2:57:50 PM,3:06:01 PM,0,490,TRUE
384,2021-01-05,103,2:59:24 PM,2:59:24 PM,3:02:29 PM,0,185,TRUE
385,2021-01-05,104,3:01:11 PM,3:01:11 PM,3:04:17 PM,0,187,TRUE
386,2021-01-05,105,3:01:33 PM,3:02:29 PM,3:02:58 PM,56,29,TRUE
387,2021-01-05,106,3:07:16 PM,3:07:16 PM,3:11:36 PM,0,260,TRUE
388,2021-01-05,107,3:10:06 PM,3:10:06 PM,3:11:55 PM,0,109,TRUE
389,2021-01-05,108,3:18:58 PM,3:18:58 PM,3:22:24 PM,0,206,TRUE
390,2021-01-05,109,3:19:12 PM,3:19:12 PM,3:20:17 PM,0,65,TRUE
391,2021-01-05,110,3:30:24 PM,3:30:24 PM,3:33:41 PM,0,196,TRUE
392,2021-01-05,111,3:33:01 PM,3:33:01 PM,3:37:56 PM,0,295,TRUE
393,2021-01-05,112,3:42:17 PM,3:42:17 PM,3:47:37 PM,0,321,TRUE
394,2021-01-05,113,3:58:20 PM,3:58:20 PM,4:04:58 PM,0,398,TRUE
395,2021-01-05,114,4:06:01 PM,4:06:01 PM,4:13:32 PM,0,451,TRUE
396,2021-01-05,115,4:08:55 PM,4:08:55 PM,4:09:40 PM,0,45,TRUE
397,2021-01-05,116,4:18:32 PM,4:18:32 PM,4:18:57 PM,0,25,TRUE
398,2021-01-05,117,4:18:55 PM,4:18:55 PM,4:23:39 PM,0,284,TRUE
399,2021-01-05,118,4:20:41 PM,4:20:41 PM,4:22:26 PM,0,105,TRUE
400,2021-01-05,119,4:25:08 PM,4:25:08 PM,4:28:00 PM,0,172,TRUE
401,2021-01-05,120,4:27:00 PM,4:27:00 PM,4:49:36 PM,0,1356,TRUE
402,2021-01-05,121,4:27:25 PM,4:27:25 PM,4:28:20 PM,0,55,TRUE
403,2021-01-05,122,4:33:49 PM,4:33:49 PM,4:35:15 PM,0,86,TRUE
404,2021-01-05,123,4:34:15 PM,4:34:15 PM,4:34:21 PM,0,6,TRUE
405,2021-01-05,124,4:36:09 PM,4:36:09 PM,4:43:08 PM,0,419,TRUE
406,2021-01-05,125,4:39:28 PM,4:39:28 PM,4:42:29 PM,0,181,TRUE
407,2021-01-05,126,4:40:15 PM,4:40:15 PM,4:44:54 PM,0,279,TRUE
408,2021-01-05,127,4:43:31 PM,4:43:31 PM,4:44:51 PM,0,80,TRUE
409,2021-01-05,128,4:43:56 PM,4:43:56 PM,4:48:37 PM,0,280,TRUE
410,2021-01-05,129,4:45:38 PM,4:45:38 PM,4:49:30 PM,0,233,TRUE
411,2021-01-05,130,4:48:58 PM,4:48:58 PM,4:50:08 PM,0,70,TRUE
412,2021-01-05,131,5:01:00 PM,5:01:00 PM,5:07:25 PM,0,385,TRUE
413,2021-01-05,132,5:08:30 PM,5:08:30 PM,5:20:41 PM,0,731,TRUE
414,2021-01-05,133,5:08:36 PM,5:08:36 PM,5:10:12 PM,0,96,TRUE
415,2021-01-05,134,5:12:58 PM,5:12:58 PM,5:22:02 PM,0,544,TRUE
416,2021-01-05,135,5:26:07 PM,5:26:07 PM,5:31:35 PM,0,328,TRUE
417,2021-01-05,136,5:28:58 PM,5:28:58 PM,5:35:53 PM,0,414,TRUE
418,2021-01-05,137,5:32:49 PM,5:32:49 PM,5:42:20 PM,0,572,TRUE
419,2021-01-05,138,5:36:48 PM,5:36:48 PM,5:38:35 PM,0,108,TRUE
420,2021-01-05,139,5:37:57 PM,5:37:57 PM,5:42:37 PM,0,280,TRUE
421,2021-01-05,140,5:44:12 PM,5:44:12 PM,5:47:07 PM,0,175,TRUE
422,2021-01-05,141,5:47:56 PM,5:47:56 PM,5:51:37 PM,0,221,TRUE
423,2021-01-05,143,5:54:16 PM,5:54:16 PM,5:55:43 PM,0,86,TRUE
424,2021-01-06,1,8:00:00 AM,8:00:00 AM,8:00:54 AM,0,54,TRUE
425,2021-01-06,2,8:05:29 AM,8:05:29 AM,8:13:08 AM,0,459,TRUE
426,2021-01-06,3,8:05:45 AM,8:05:45 AM,8:07:02 AM,0,77,TRUE
427,2021-01-06,4,8:18:22 AM,8:18:22 AM,8:19:41 AM,0,80,TRUE
428,2021-01-06,5,8:23:02 AM,8:23:02 AM,8:23:29 AM,0,28,TRUE
429,2021-01-06,6,8:34:19 AM,8:34:19 AM,8:38:12 AM,0,233,TRUE
430,2021-01-06,7,8:37:44 AM,8:37:44 AM,8:41:08 AM,0,204,TRUE
431,2021-01-06,8,8:37:57 AM,8:37:57 AM,8:56:04 AM,0,1087,TRUE
432,2021-01-06,9,8:38:16 AM,8:38:16 AM,8:39:08 AM,0,53,TRUE
433,2021-01-06,10,8:38:18 AM,8:38:18 AM,8:40:46 AM,0,147,TRUE
434,2021-01-06,11,8:40:49 AM,8:40:49 AM,8:44:14 AM,0,205,TRUE
435,2021-01-06,12,8:42:51 AM,8:42:51 AM,8:46:04 AM,0,192,TRUE
436,2021-01-06,13,8:43:22 AM,8:43:22 AM,8:45:15 AM,0,114,TRUE
437,2021-01-06,14,8:49:23 AM,8:49:23 AM,8:49:41 AM,0,18,TRUE
438,2021-01-06,15,8:56:28 AM,8:56:28 AM,9:01:48 AM,0,320,TRUE
439,2021-01-06,16,8:59:04 AM,8:59:04 AM,8:59:05 AM,0,2,TRUE
440,2021-01-06,17,9:05:08 AM,9:05:08 AM,9:05:11 AM,0,2,TRUE
441,2021-01-06,18,9:05:21 AM,9:05:21 AM,9:15:28 AM,0,607,TRUE
442,2021-01-06,19,9:18:25 AM,9:18:25 AM,9:24:22 AM,0,357,TRUE
443,2021-01-06,20,9:23:46 AM,9:23:46 AM,9:29:15 AM,0,328,TRUE
444,2021-01-06,21,9:25:26 AM,9:25:26 AM,9:26:13 AM,0,47,TRUE
445,2021-01-06,22,9:28:57 AM,9:28:57 AM,9:30:30 AM,0,94,TRUE
446,2021-01-06,23,9:30:36 AM,9:30:36 AM,9:34:20 AM,0,223,TRUE
447,2021-01-06,24,9:31:22 AM,9:31:22 AM,9:32:18 AM,0,56,TRUE
448,2021-01-06,25,9:40:24 AM,9:40:24 AM,10:02:56 AM,0,1352,TRUE
449,2021-01-06,26,9:43:19 AM,9:43:19 AM,9:48:24 AM,0,306,TRUE
450,2021-01-06,27,9:55:19 AM,9:55:19 AM,9:55:50 AM,0,31,TRUE
451,2021-01-06,28,9:57:30 AM,9:57:30 AM,10:03:00 AM,0,329,TRUE
452,2021-01-06,29,9:59:41 AM,9:59:41 AM,10:01:31 AM,0,110,TRUE
453,2021-01-06,30,10:07:31 AM,10:07:31 AM,10:08:12 AM,0,41,TRUE
454,2021-01-06,31,10:13:54 AM,10:13:54 AM,10:14:23 AM,0,29,TRUE
455,2021-01-06,32,10:15:40 AM,10:15:40 AM,10:36:28 AM,0,1248,TRUE
456,2021-01-06,33,10:16:34 AM,10:16:34 AM,10:19:30 AM,0,176,TRUE
457,2021-01-06,34,10:17:48 AM,10:17:48 AM,10:23:02 AM,0,313,TRUE
458,2021-01-06,35,10:18:37 AM,10:18:37 AM,10:21:28 AM,0,171,TRUE
459,2021-01-06,36,10:25:09 AM,10:25:09 AM,10:27:46 AM,0,156,TRUE
460,2021-01-06,37,10:25:39 AM,10:25:39 AM,10:28:17 AM,0,159,TRUE
461,2021-01-06,38,10:29:28 AM,10:29:28 AM,10:30:41 AM,0,73,TRUE
462,2021-01-06,39,10:30:52 AM,10:30:52 AM,10:31:55 AM,0,63,TRUE
463,2021-01-06,40,10:43:05 AM,10:43:05 AM,10:58:58 AM,0,954,TRUE
464,2021-01-06,41,10:47:20 AM,10:47:20 AM,10:52:23 AM,0,302,TRUE
465,2021-01-06,42,10:49:02 AM,10:49:02 AM,10:49:07 AM,0,5,TRUE
466,2021-01-06,43,10:54:18 AM,10:54:18 AM,10:58:57 AM,0,279,TRUE
467,2021-01-06,44,11:11:17 AM,11:11:17 AM,11:14:26 AM,0,188,TRUE
468,2021-01-06,45,11:12:16 AM,11:12:16 AM,11:15:58 AM,0,222,TRUE
469,2021-01-06,46,11:12:54 AM,11:12:54 AM,11:14:18 AM,0,83,TRUE
470,2021-01-06,47,11:18:53 AM,11:18:53 AM,11:23:09 AM,0,256,TRUE
471,2021-01-06,48,11:19:52 AM,11:19:52 AM,11:26:22 AM,0,391,TRUE
472,2021-01-06,49,11:23:00 AM,11:23:00 AM,11:23:01 AM,0,1,TRUE
473,2021-01-06,50,11:25:39 AM,11:25:39 AM,11:28:27 AM,0,168,TRUE
474,2021-01-06,51,11:35:54 AM,11:35:54 AM,11:37:53 AM,0,119,TRUE
475,2021-01-06,52,11:38:08 AM,11:38:08 AM,11:42:47 AM,0,278,TRUE
476,2021-01-06,53,11:47:36 AM,11:47:36 AM,11:56:12 AM,0,516,TRUE
477,2021-01-06,54,11:49:24 AM,11:49:24 AM,11:49:50 AM,0,26,TRUE
478,2021-01-06,55,11:53:31 AM,11:53:31 AM,11:58:18 AM,0,287,TRUE
479,2021-01-06,56,11:55:23 AM,11:55:23 AM,12:03:08 PM,0,465,TRUE
480,2021-01-06,57,11:55:40 AM,11:55:40 AM,11:55:43 AM,0,3,TRUE
481,2021-01-06,58,11:58:27 AM,11:58:27 AM,11:59:31 AM,0,64,TRUE
482,2021-01-06,59,11:59:41 AM,11:59:41 AM,12:02:51 PM,0,191,TRUE
483,2021-01-06,60,12:02:58 PM,12:02:58 PM,12:03:58 PM,0,60,TRUE
484,2021-01-06,61,12:07:17 PM,12:07:17 PM,12:07:26 PM,0,9,TRUE
485,2021-01-06,62,12:07:58 PM,12:07:58 PM,12:08:09 PM,0,11,TRUE
486,2021-01-06,63,12:08:16 PM,12:08:16 PM,12:12:59 PM,0,283,TRUE
487,2021-01-06,64,12:08:48 PM,12:08:48 PM,12:13:30 PM,0,282,TRUE
488,2021-01-06,65,12:11:43 PM,12:11:43 PM,12:22:05 PM,0,622,TRUE
489,2021-01-06,66,12:12:05 PM,12:12:05 PM,12:18:05 PM,0,361,TRUE
490,2021-01-06,67,12:14:28 PM,12:14:28 PM,12:20:27 PM,0,359,TRUE
491,2021-01-06,68,12:22:10 PM,12:22:10 PM,12:22:17 PM,0,7,TRUE
492,2021-01-06,69,12:35:22 PM,12:35:22 PM,12:39:18 PM,0,236,TRUE
493,2021-01-06,70,12:36:14 PM,12:36:14 PM,12:39:32 PM,0,198,TRUE
494,2021-01-06,71,12:36:44 PM,12:36:44 PM,12:37:11 PM,0,27,TRUE
495,2021-01-06,72,12:42:23 PM,12:42:23 PM,12:50:43 PM,0,500,TRUE
496,2021-01-06,73,12:42:28 PM,12:42:28 PM,12:50:03 PM,0,455,TRUE
497,2021-01-06,74,12:44:25 PM,12:44:25 PM,12:47:15 PM,0,170,TRUE
498,2021-01-06,75,12:45:36 PM,12:45:36 PM,12:49:11 PM,0,215,TRUE
499,2021-01-06,76,12:53:19 PM,12:53:19 PM,12:57:16 PM,0,237,TRUE
500,2021-01-06,77,12:54:36 PM,12:54:36 PM,12:55:34 PM,0,58,TRUE
501,2021-01-06,78,12:56:09 PM,12:56:09 PM,12:56:33 PM,0,24,TRUE
502,2021-01-06,79,12:59:10 PM,12:59:10 PM,1:00:29 PM,0,79,TRUE
503,2021-01-06,80,1:02:58 PM,1:02:58 PM,1:05:42 PM,0,165,TRUE
504,2021-01-06,81,1:06:52 PM,1:06:52 PM,1:06:56 PM,0,4,TRUE
505,2021-01-06,82,1:08:27 PM,1:08:27 PM,1:21:35 PM,0,788,TRUE
506,2021-01-06,83,1:12:20 PM,1:12:20 PM,1:20:59 PM,0,519,TRUE
507,2021-01-06,84,1:13:17 PM,1:13:17 PM,1:20:03 PM,0,406,TRUE
508,2021-01-06,85,1:16:40 PM,1:16:40 PM,1:33:53 PM,0,1033,TRUE
509,2021-01-06,86,1:18:32 PM,1:20:03 PM,1:20:41 PM,92,38,FALSE
510,2021-01-06,87,1:19:42 PM,1:20:41 PM,1:28:33 PM,59,472,TRUE
511,2021-01-06,88,1:21:33 PM,1:21:33 PM,1:22:37 PM,0,64,TRUE
512,2021-01-06,89,1:23:13 PM,1:23:13 PM,1:31:47 PM,0,514,TRUE
513,2021-01-06,90,1:28:10 PM,1:28:10 PM,1:37:36 PM,0,566,TRUE
514,2021-01-06,91,1:28:58 PM,1:28:58 PM,1:29:09 PM,0,11,TRUE
515,2021-01-06,92,1:42:15 PM,1:42:15 PM,1:42:20 PM,0,5,TRUE
516,2021-01-06,93,1:45:28 PM,1:45:28 PM,1:50:34 PM,0,306,TRUE
517,2021-01-06,94,1:45:34 PM,1:45:34 PM,1:49:59 PM,0,265,TRUE
518,2021-01-06,95,1:47:32 PM,1:47:32 PM,1:55:38 PM,0,485,TRUE
519,2021-01-06,96,1:59:16 PM,1:59:16 PM,2:04:41 PM,0,325,TRUE
520,2021-01-06,97,2:09:19 PM,2:09:19 PM,2:11:22 PM,0,124,TRUE
521,2021-01-06,98,2:20:53 PM,2:20:53 PM,2:25:26 PM,0,272,TRUE
522,2021-01-06,99,2:22:37 PM,2:22:37 PM,2:27:11 PM,0,274,TRUE
523,2021-01-06,100,2:27:09 PM,2:27:09 PM,2:29:20 PM,0,131,TRUE
524,2021-01-06,101,2:45:12 PM,2:45:12 PM,2:52:04 PM,0,412,TRUE
525,2021-01-06,102,2:47:16 PM,2:47:16 PM,2:54:52 PM,0,456,TRUE
526,2021-01-06,103,2:48:46 PM,2:48:46 PM,2:53:05 PM,0,260,TRUE
527,2021-01-06,104,2:53:03 PM,2:53:03 PM,2:54:57 PM,0,114,TRUE
528,2021-01-06,105,2:53:15 PM,2:53:15 PM,2:54:43 PM,0,88,TRUE
529,2021-01-06,106,2:53:54 PM,2:53:54 PM,2:58:08 PM,0,254,TRUE
530,2021-01-06,107,2:59:14 PM,2:59:14 PM,2:59:55 PM,0,41,TRUE
531,2021-01-06,108,3:02:01 PM,3:02:01 PM,3:02:29 PM,0,28,TRUE
532,2021-01-06,109,3:08:03 PM,3:08:03 PM,3:09:11 PM,0,68,TRUE
533,2021-01-06,110,3:08:42 PM,3:08:42 PM,3:14:56 PM,0,374,TRUE
534,2021-01-06,111,3:11:14 PM,3:11:14 PM,3:26:06 PM,0,892,TRUE
535,2021-01-06,112,3:13:35 PM,3:13:35 PM,3:15:46 PM,0,131,TRUE
536,2021-01-06,113,3:16:59 PM,3:16:59 PM,3:19:26 PM,0,146,TRUE
537,2021-01-06,114,3:17:58 PM,3:17:58 PM,3:20:45 PM,0,167,TRUE
538,2021-01-06,115,3:19:48 PM,3:19:48 PM,3:20:14 PM,0,26,TRUE
539,2021-01-06,116,3:26:15 PM,3:26:15 PM,3:32:15 PM,0,360,TRUE
540,2021-01-06,117,3:27:57 PM,3:27:57 PM,3:32:43 PM,0,286,TRUE
541,2021-01-06,118,3:35:34 PM,3:35:34 PM,3:36:28 PM,0,54,TRUE
542,2021-01-06,119,3:40:03 PM,3:40:03 PM,3:45:20 PM,0,318,TRUE
543,2021-01-06,120,3:43:45 PM,3:43:45 PM,3:45:34 PM,0,109,TRUE
544,2021-01-06,121,3:44:36 PM,3:44:36 PM,3:50:29 PM,0,353,TRUE
545,2021-01-06,122,3:50:16 PM,3:50:16 PM,3:57:08 PM,0,411,TRUE
546,2021-01-06,123,3:59:33 PM,3:59:33 PM,4:02:02 PM,0,150,TRUE
547,2021-01-06,124,4:01:06 PM,4:01:06 PM,4:04:02 PM,0,176,TRUE
548,2021-01-06,125,4:01:40 PM,4:01:40 PM,4:04:58 PM,0,199,TRUE
549,2021-01-06,126,4:06:15 PM,4:06:15 PM,4:08:45 PM,0,149,TRUE
550,2021-01-06,127,4:07:04 PM,4:07:04 PM,4:08:16 PM,0,71,TRUE
551,2021-01-06,128,4:07:12 PM,4:07:12 PM,4:13:37 PM,0,386,TRUE
552,2021-01-06,129,4:10:08 PM,4:10:08 PM,4:16:19 PM,0,372,TRUE
553,2021-01-06,130,4:21:06 PM,4:21:06 PM,4:21:21 PM,0,15,TRUE
554,2021-01-06,131,4:21:31 PM,4:21:31 PM,4:37:27 PM,0,955,TRUE
555,2021-01-06,132,4:25:03 PM,4:25:03 PM,4:28:51 PM,0,228,TRUE
556,2021-01-06,133,4:26:36 PM,4:26:36 PM,4:28:19 PM,0,102,TRUE
557,2021-01-06,134,4:34:23 PM,4:34:23 PM,4:36:30 PM,0,127,TRUE
558,2021-01-06,135,4:34:34 PM,4:34:34 PM,4:50:34 PM,0,959,TRUE
559,2021-01-06,136,4:47:50 PM,4:47:50 PM,4:50:24 PM,0,154,TRUE
560,2021-01-06,137,4:52:54 PM,4:52:54 PM,4:58:01 PM,0,307,TRUE
561,2021-01-06,138,4:54:20 PM,4:54:20 PM,4:56:34 PM,0,133,TRUE
562,2021-01-06,139,5:09:14 PM,5:09:14 PM,5:09:20 PM,0,6,TRUE
563,2021-01-06,140,5:13:23 PM,5:13:23 PM,5:19:45 PM,0,382,TRUE
564,2021-01-06,141,5:16:00 PM,5:16:00 PM,5:18:43 PM,0,163,TRUE
565,2021-01-06,142,5:17:33 PM,5:17:33 PM,5:25:18 PM,0,465,TRUE
566,2021-01-06,143,5:30:13 PM,5:30:13 PM,5:31:35 PM,0,81,TRUE
567,2021-01-06,144,5:34:57 PM,5:34:57 PM,5:39:05 PM,0,248,TRUE
568,2021-01-06,145,5:40:16 PM,5:40:16 PM,5:43:35 PM,0,199,TRUE
569,2021-01-06,146,5:46:28 PM,5:46:28 PM,5:54:55 PM,0,508,TRUE
570,2021-01-06,147,5:51:10 PM,5:51:10 PM,5:51:49 PM,0,39,TRUE
571,2021-01-06,148,5:52:15 PM,5:52:15 PM,5:53:04 PM,0,48,TRUE
572,2021-01-06,149,5:54:00 PM,5:54:00 PM,5:57:56 PM,0,236,TRUE
573,2021-01-06,150,5:55:05 PM,5:55:05 PM,5:56:17 PM,0,72,TRUE
574,2021-01-07,1,8:00:00 AM,8:00:00 AM,8:07:24 AM,0,445,TRUE
575,2021-01-07,2,8:01:19 AM,8:01:19 AM,8:02:52 AM,0,93,TRUE
576,2021-01-07,3,8:05:33 AM,8:05:33 AM,8:07:13 AM,0,100,TRUE
577,2021-01-07,4,8:07:18 AM,8:07:18 AM,8:12:08 AM,0,291,TRUE
578,2021-01-07,5,8:09:09 AM,8:09:09 AM,8:12:28 AM,0,199,TRUE
579,2021-01-07,6,8:11:46 AM,8:11:46 AM,8:25:23 AM,0,816,TRUE
580,2021-01-07,7,8:17:29 AM,8:17:29 AM,8:19:15 AM,0,106,TRUE
581,2021-01-07,8,8:19:10 AM,8:19:10 AM,8:21:10 AM,0,120,TRUE
582,2021-01-07,9,8:24:25 AM,8:24:25 AM,8:28:24 AM,0,238,TRUE
583,2021-01-07,10,8:33:34 AM,8:33:34 AM,8:35:15 AM,0,100,TRUE
584,2021-01-07,11,8:34:36 AM,8:34:36 AM,8:38:40 AM,0,244,TRUE
585,2021-01-07,12,8:51:55 AM,8:51:55 AM,8:59:34 AM,0,460,TRUE
586,2021-01-07,13,8:53:24 AM,8:53:24 AM,8:55:07 AM,0,103,TRUE
587,2021-01-07,14,8:58:04 AM,8:58:04 AM,9:20:10 AM,0,1326,TRUE
588,2021-01-07,15,8:58:42 AM,8:58:42 AM,9:05:24 AM,0,402,TRUE
589,2021-01-07,16,9:01:45 AM,9:01:45 AM,9:03:54 AM,0,129,TRUE
590,2021-01-07,17,9:04:19 AM,9:04:19 AM,9:08:03 AM,0,224,TRUE
591,2021-01-07,18,9:14:13 AM,9:14:13 AM,9:22:14 AM,0,481,TRUE
